# Python MESMA for LT05_LT05_19970909_19970918 run on 20200128 
#  MESMA fraction range = 0.2 - 1.0 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4393890 39.6920430 430710 -123.8081178 0.33220
4392390 39.6785749 431280 -123.8013144 0.33245
4392390 39.6785773 431310 -123.8009646 0.30621
4392360 39.6783046 431280 -123.8013112 0.40867
4392360 39.6783071 431310 -123.8009615 0.25599
4392300 39.6777641 431280 -123.8013050 0.33245
4389660 39.6540104 431670 -123.7964847 0.23316
4389630 39.6537401 431670 -123.7964816 0.23316
4384260 39.6053877 432030 -123.7917340 0.49217
4384200 39.6048328 431850 -123.7938243 0.31384
4383720 39.6005154 431940 -123.7927268 0.28428
4383690 39.6002451 431940 -123.7927237 0.24273
4383660 39.5999748 431940 -123.7927206 0.22445
4383540 39.5988937 431940 -123.7927083 0.27783
4383510 39.5986234 431940 -123.7927052 0.44548
4381380 39.5794993 432780 -123.7827065 0.93335
4379040 39.5584238 432870 -123.7814219 0.20063
4370760 39.4836230 430350 -123.8098861 0.20249
4365240 39.4338086 429360 -123.8208123 0.32185
4365240 39.4338111 429390 -123.8204638 0.33257
4364280 39.4251494 429240 -123.8221049 0.38727
4364280 39.4251519 429270 -123.8217564 0.32936
4364250 39.4248791 429240 -123.8221017 0.41609
4364190 39.4243361 429210 -123.8224439 0.33725
4364160 39.4240658 429210 -123.8224407 0.31398
4364010 39.4227118 429180 -123.8227733 0.23790
4364010 39.4227143 429210 -123.8224248 0.24470
4363860 39.4213604 429180 -123.8227574 0.22677
4363710 39.4200286 429420 -123.8199537 0.33318
4363680 39.4197583 429420 -123.8199505 0.36600
4363680 39.4197608 429450 -123.8196020 0.36600
4363440 39.4176009 429480 -123.8192282 0.40337
4363440 39.4176033 429510 -123.8188797 0.41500
4363440 39.4176058 429540 -123.8185313 0.37085
4363440 39.4176082 429570 -123.8181828 0.37757
4363440 39.4176156 429660 -123.8171374 0.49494
4362690 39.4108189 429180 -123.8226335 0.99596
4362660 39.4105462 429150 -123.8229788 0.87305
4362660 39.4105486 429180 -123.8226304 0.85332
4362600 39.4099834 428880 -123.8261084 0.28728
4362540 39.4094625 429120 -123.8233145 0.42363
4362510 39.4091898 429090 -123.8236598 0.37982
4362480 39.4089195 429090 -123.8236566 0.37119
4362390 39.4081037 429030 -123.8243439 0.20255
4362150 39.4059339 428940 -123.8253637 0.29644
4360080 39.3872762 428850 -123.8261889 0.24990
4360050 39.3870059 428850 -123.8261857 0.27969
4360050 39.3870084 428880 -123.8258374 0.30321
4360020 39.3867356 428850 -123.8261825 0.22764
4360020 39.3867381 428880 -123.8258342 0.37290
4359990 39.3864653 428850 -123.8261794 0.24990
4359990 39.3864678 428880 -123.8258310 0.28096
4359960 39.3861950 428850 -123.8261762 0.20213
4359960 39.3861975 428880 -123.8258278 0.22666
4359960 39.3862000 428910 -123.8254795 0.24428
4359480 39.3818703 428850 -123.8261252 0.24263
4359420 39.3813297 428850 -123.8261188 0.22714
4359420 39.3813322 428880 -123.8257705 0.36477
4359390 39.3810594 428850 -123.8261156 0.23877
4359390 39.3810619 428880 -123.8257673 0.47990
4359390 39.3810644 428910 -123.8254190 0.34802
4359360 39.3807916 428880 -123.8257641 0.45013
4359330 39.3805213 428880 -123.8257610 0.24924
4359000 39.3775382 428760 -123.8271190 0.20393
4358970 39.3772703 428790 -123.8267676 0.29469
4358940 39.3770000 428790 -123.8267644 0.30322
4358940 39.3770025 428820 -123.8264161 0.25649
4358910 39.3767298 428790 -123.8267612 0.22785
4358730 39.3751080 428790 -123.8267421 0.23897
4358730 39.3751105 428820 -123.8263938 0.31305
4358730 39.3751129 428850 -123.8260455 0.29128
4358700 39.3748377 428790 -123.8267389 0.24184
4358700 39.3748402 428820 -123.8263906 0.30291
4358700 39.3748426 428850 -123.8260423 0.46402
4358670 39.3745699 428820 -123.8263874 0.24522
4358670 39.3745723 428850 -123.8260392 0.35669
4358640 39.3742946 428760 -123.8270807 0.20954
4358640 39.3742971 428790 -123.8267325 0.20212
4358220 39.3705080 428730 -123.8273843 0.29383
4358130 39.3696897 428640 -123.8284195 0.24597
4358100 39.3694219 428670 -123.8280681 0.20966
4358100 39.3694244 428700 -123.8277198 0.24114
4357830 39.3669892 428670 -123.8280393 0.43028
4357800 39.3667214 428700 -123.8276879 0.61938
4357710 39.3659229 428850 -123.8259372 0.89637
4357440 39.3635272 429300 -123.8206855 0.89082
4355010 39.3416258 429210 -123.8214737 0.72479
4354980 39.3413530 429180 -123.8218186 0.41490
4354980 39.3413555 429210 -123.8214705 0.53213
4354980 39.3413580 429240 -123.8211224 0.46816
4354950 39.3410827 429180 -123.8218154 0.42414
4354950 39.3410852 429210 -123.8214674 0.49646
4354950 39.3410877 429240 -123.8211193 0.38829
4354950 39.3410901 429270 -123.8207712 0.51730
4354920 39.3408149 429210 -123.8214642 0.38829
4354920 39.3408174 429240 -123.8211161 0.38027
4354920 39.3408198 429270 -123.8207680 0.53394
4354920 39.3408223 429300 -123.8204199 0.49741
4354890 39.3405471 429240 -123.8211129 0.48084
4354590 39.3378490 429300 -123.8203852 0.28645
4354560 39.3375812 429330 -123.8200339 0.38882
4354530 39.3373109 429330 -123.8200308 0.37017
4354530 39.3373133 429360 -123.8196827 0.39201
4354500 39.3370406 429330 -123.8200276 0.31373
4354500 39.3370430 429360 -123.8196795 0.36295
4354470 39.3367727 429360 -123.8196764 0.29365
4354440 39.3365000 429330 -123.8200213 0.37767
4354440 39.3365024 429360 -123.8196732 0.32826
4354440 39.3365073 429420 -123.8189771 0.70603
4354410 39.3362272 429300 -123.8203662 0.28645
4354410 39.3362297 429330 -123.8200181 0.49433
4354410 39.3362321 429360 -123.8196701 0.46002
4354410 39.3362370 429420 -123.8189739 0.96867
4354380 39.3359594 429330 -123.8200150 0.33507
4354380 39.3359618 429360 -123.8196669 0.27265
4354350 39.3356915 429360 -123.8196637 0.29735
4354290 39.3351534 429390 -123.8193094 0.44063
4353930 39.3319196 429510 -123.8178793 0.27986
4353900 39.3316493 429510 -123.8178762 0.28653
4353900 39.3316518 429540 -123.8175281 0.27416
4353660 39.3295040 429720 -123.8154147 0.27895
4353630 39.3292313 429690 -123.8157596 0.29058
4353480 39.3278700 429570 -123.8171360 0.29268
4353450 39.3276217 429840 -123.8140006 0.27936
4353420 39.3273489 429810 -123.8143455 0.24816
4353390 39.3270884 429930 -123.8129503 0.29355
4353330 39.3265526 429990 -123.8122480 0.23604
4353330 39.3265551 430020 -123.8118999 0.39024
4353330 39.3265575 430050 -123.8115519 0.43155
4353300 39.3262848 430020 -123.8118968 0.28581
4353300 39.3262896 430080 -123.8112008 0.28469
4353270 39.3260169 430050 -123.8115457 0.39724
4353270 39.3260266 430170 -123.8101536 0.43285
4353240 39.3257514 430110 -123.8108465 0.39024
4353240 39.3257539 430140 -123.8104985 0.58409
4353240 39.3257563 430170 -123.8101505 0.65673
4353240 39.3257587 430200 -123.8098024 0.61679
4353210 39.3254836 430140 -123.8104954 0.36292
4353210 39.3254860 430170 -123.8101473 0.32259
4352970 39.3233333 430290 -123.8087304 0.56044
4352940 39.3230630 430290 -123.8087272 0.47874
4352190 39.3162423 429510 -123.8176967 0.27194
4352190 39.3163079 430320 -123.8083015 0.46832
4352190 39.3163224 430500 -123.8062136 0.32994
4352160 39.3159720 429510 -123.8176936 0.27153
4352130 39.3157017 429510 -123.8176904 0.27814
4352100 39.3154290 429480 -123.8180353 0.28265
4352100 39.3154339 429540 -123.8173393 0.20422
4352100 39.3155043 430410 -123.8072482 0.42772
4352100 39.3155067 430440 -123.8069002 0.51407
4352100 39.3155091 430470 -123.8065523 0.52203
4352100 39.3155115 430500 -123.8062043 0.63271
4352070 39.3151587 429480 -123.8180321 0.28926
4352070 39.3152388 430470 -123.8065492 0.48570
4352070 39.3152412 430500 -123.8062012 0.53011
4352010 39.3146910 430380 -123.8075869 0.63159
4352010 39.3147030 430530 -123.8058470 0.80068
4351980 39.3144351 430560 -123.8054960 0.64353
4351920 39.3138704 430260 -123.8089694 0.47559
4351920 39.3138777 430350 -123.8079255 0.88351
4351890 39.3135929 430170 -123.8100102 0.70866
4351890 39.3135953 430200 -123.8096622 0.97208
4351890 39.3135977 430230 -123.8093142 0.61046
4351890 39.3136001 430260 -123.8089663 0.79065
4351680 39.3116643 429720 -123.8152076 0.49073
4351650 39.3113940 429720 -123.8152045 0.58897
4351620 39.3111237 429720 -123.8152013 0.30612
4351620 39.3111262 429750 -123.8148534 0.97756
4351590 39.3108559 429750 -123.8148502 0.45152
4351590 39.3108583 429780 -123.8145023 0.70914
4351560 39.3105856 429750 -123.8148471 0.32456
4351560 39.3105880 429780 -123.8144992 0.50729
4351530 39.3103080 429660 -123.8158878 0.20942
4351530 39.3103177 429780 -123.8144960 0.60540
4351500 39.3100377 429660 -123.8158847 0.23816
4351500 39.3100474 429780 -123.8144929 0.59549
4351500 39.3100498 429810 -123.8141449 0.45518
4351470 39.3097698 429690 -123.8155336 0.24872
4351440 39.3095044 429750 -123.8148346 0.44471
4351440 39.3095068 429780 -123.8144866 0.58072
4351410 39.3092341 429750 -123.8148314 0.36488
4351230 39.3076098 429720 -123.8151605 0.36835
4351230 39.3076123 429750 -123.8148126 0.45430
4351200 39.3073395 429720 -123.8151574 0.51285
4351200 39.3073420 429750 -123.8148095 0.54787
4350930 39.3049117 429780 -123.8144334 0.24872
4350930 39.3049142 429810 -123.8140854 0.28095
4350930 39.3049166 429840 -123.8137375 0.45101
4350900 39.3046463 429840 -123.8137344 0.31840
4350840 39.3041033 429810 -123.8140760 0.26991
4350840 39.3041057 429840 -123.8137281 0.26991
4350840 39.3041154 429960 -123.8123365 0.70111
4350840 39.3041178 429990 -123.8119886 0.69765
4350810 39.3038475 429990 -123.8119854 0.56423
4350810 39.3038500 430020 -123.8116375 0.42077
4350780 39.3035651 429840 -123.8137219 0.24060
4350780 39.3035748 429960 -123.8123302 0.24921
4350780 39.3035772 429990 -123.8119823 0.28743
4350750 39.3032948 429840 -123.8137187 0.23934
4350750 39.3032972 429870 -123.8133708 0.24736
4350600 39.3020230 430830 -123.8022223 0.81028
4350570 39.3016876 430020 -123.8116126 0.25465
4350570 39.3016948 430110 -123.8105689 0.43157
4350570 39.3017527 430830 -123.8022192 0.55184
4350570 39.3017551 430860 -123.8018713 0.60518
4350540 39.3014245 430110 -123.8105657 0.34279
4350540 39.3014318 430200 -123.8095220 0.50412
4350540 39.3014342 430230 -123.8091741 0.50474
4350510 39.3011591 430170 -123.8098668 0.38703
4350510 39.3011615 430200 -123.8095189 0.69817
4350510 39.3011639 430230 -123.8091710 0.53074
4350480 39.3008864 430140 -123.8102116 0.30996
4350480 39.3008888 430170 -123.8098637 0.45906
4350480 39.3008912 430200 -123.8095158 0.45906
4350480 39.3008936 430230 -123.8091679 0.27697
4350480 39.3009081 430410 -123.8070805 0.44277
4350450 39.3006209 430200 -123.8095127 0.26147
4350450 39.3006354 430380 -123.8074253 0.38703
4350450 39.3006378 430410 -123.8070774 0.38703
4350420 39.3003627 430350 -123.8077701 0.25457
4350420 39.3003651 430380 -123.8074222 0.39958
4350420 39.3003675 430410 -123.8070743 0.45062
4350420 39.3003699 430440 -123.8067264 0.35111
4350390 39.3000876 430290 -123.8084628 0.29086
4350390 39.3000900 430320 -123.8081149 0.24072
4350390 39.3000948 430380 -123.8074191 0.32918
4350390 39.3000972 430410 -123.8070712 0.40621
4350360 39.2998173 430290 -123.8084597 0.38781
4350360 39.2998197 430320 -123.8081118 0.20265
4350360 39.2998317 430470 -123.8063723 0.34693
4350330 39.2995614 430470 -123.8063692 0.23966
4350060 39.2971335 430530 -123.8056456 0.28142
4350030 39.2968632 430530 -123.8056425 0.27747
4350030 39.2968657 430560 -123.8052946 0.29894
4350000 39.2965954 430560 -123.8052915 0.25467
4350000 39.2965978 430590 -123.8049436 0.27206
4349970 39.2963299 430620 -123.8045926 0.31648
4349940 39.2960596 430620 -123.8045895 0.24370
4349880 39.2955501 431010 -123.8000610 0.64908
4349850 39.2952774 430980 -123.8004058 0.72736
4349850 39.2952798 431010 -123.8000580 0.99965
4349820 39.2950000 430890 -123.8014464 0.35143
4349790 39.2947273 430860 -123.8017911 0.26147
4349760 39.2944450 430710 -123.8035274 0.28768
4349700 39.2939020 430680 -123.8038691 0.30152
4349580 39.2928184 430650 -123.8042046 0.33009
4349490 39.2920314 430950 -123.8007168 0.86443
4349460 39.2917635 430980 -123.8003658 0.99751
4349460 39.2917659 431010 -123.8000180 0.90888
4349340 39.2906367 430410 -123.8069626 0.28063
4349340 39.2906391 430440 -123.8066148 0.26224
4349310 39.2903664 430410 -123.8069595 0.27631
4349190 39.2892876 430440 -123.8065992 0.28311
4349070 39.2882088 430470 -123.8062390 0.53491
4348980 39.2873979 430470 -123.8062297 0.26373
4348980 39.2874003 430500 -123.8058819 0.27773
4348920 39.2868573 430470 -123.8062235 0.24169
4348860 39.2863119 430410 -123.8069130 0.36550
4348860 39.2863167 430470 -123.8062173 0.60872
4348830 39.2860440 430440 -123.8065620 0.67647
4348770 39.2854986 430380 -123.8072515 0.92829
4348740 39.2852283 430380 -123.8072484 0.57997
4348740 39.2852331 430440 -123.8065527 0.45701
4348710 39.2849532 430320 -123.8079409 0.25598
4348590 39.2838720 430320 -123.8079285 0.20351
4348560 39.2835992 430290 -123.8082732 0.24850
4348560 39.2836017 430320 -123.8079254 0.24038
4348530 39.2833314 430320 -123.8079223 0.24038
4348530 39.2833338 430350 -123.8075745 0.33633
4348500 39.2830611 430320 -123.8079192 0.28820
4348500 39.2830635 430350 -123.8075714 0.33452
4348500 39.2830659 430380 -123.8072236 0.24850
4348470 39.2827908 430320 -123.8079161 0.27773
4348470 39.2827956 430380 -123.8072205 0.24330
4348410 39.2822526 430350 -123.8075621 0.29935
4348380 39.2819823 430350 -123.8075589 0.35178
4348380 39.2819847 430380 -123.8072111 0.24850
4348350 39.2817120 430350 -123.8075558 0.24604
4348320 39.2814513 430470 -123.8061615 0.36936
4348320 39.2814537 430500 -123.8058137 0.44205
4348290 39.2811810 430470 -123.8061584 0.45379
4348290 39.2811834 430500 -123.8058106 0.50228
4348260 39.2809107 430470 -123.8061553 0.34334
4348260 39.2809131 430500 -123.8058075 0.48963
4348260 39.2809155 430530 -123.8054597 0.33364
4348230 39.2806428 430500 -123.8058044 0.52380
4348230 39.2806452 430530 -123.8054566 0.37843
4348200 39.2803701 430470 -123.8061491 0.32405
4348200 39.2803725 430500 -123.8058013 0.60546
4348170 39.2801022 430500 -123.8057982 0.59749
4347960 39.2782125 430530 -123.8054288 0.20912
4347840 39.2771361 430590 -123.8047208 0.20920
4347780 39.2765907 430530 -123.8054102 0.31903
4347780 39.2765931 430560 -123.8050624 0.39940
4347750 39.2763228 430560 -123.8050593 0.40999
4347750 39.2763252 430590 -123.8047116 0.21766
4347720 39.2760501 430530 -123.8054040 0.29481
4347720 39.2760525 430560 -123.8050563 0.38678
4347720 39.2760549 430590 -123.8047085 0.37501
4347690 39.2757822 430560 -123.8050532 0.34771
4347690 39.2757846 430590 -123.8047054 0.29983
4347660 39.2755119 430560 -123.8050501 0.24730
4347660 39.2755143 430590 -123.8047023 0.28820
4347660 39.2755167 430620 -123.8043545 0.23135
4347630 39.2752416 430560 -123.8050470 0.24038
4347630 39.2752440 430590 -123.8046992 0.28820
