# Python MESMA for LT05_LT05_19870822_19870914 run on 20191118 
#  MESMA fraction range = 0.2 - 1.0 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4423950 39.9615621 416370 -123.9791791 0.35051
4419690 39.9232944 417480 -123.9656448 0.20545
4418520 39.9129847 419880 -123.9374199 0.21974
4418460 39.9124357 419790 -123.9384655 0.28298
4418430 39.9121654 419790 -123.9384618 0.28591
4418430 39.9121711 419850 -123.9377598 0.28808
4418430 39.9121739 419880 -123.9374089 0.40625
4418430 39.9121767 419910 -123.9370579 0.44109
4418430 39.9121796 419940 -123.9367070 0.53414
4418430 39.9121824 419970 -123.9363560 0.66741
4418430 39.9121853 420000 -123.9360051 0.24510
4418430 39.9121881 420030 -123.9356541 0.25311
4418400 39.9118951 419790 -123.9384581 0.28314
4418400 39.9119008 419850 -123.9377562 0.36229
4418400 39.9119036 419880 -123.9374052 0.42727
4418400 39.9119065 419910 -123.9370542 0.59792
4418400 39.9119093 419940 -123.9367033 0.79663
4418370 39.9116391 419940 -123.9366996 0.24925
4417590 39.9046631 420480 -123.9302874 0.22371
4417500 39.9038184 420120 -123.9344874 0.20443
4417470 39.9035482 420120 -123.9344837 0.29910
4417470 39.9035510 420150 -123.9341328 0.21509
4417440 39.9032723 420060 -123.9351819 0.21664
4417440 39.9032751 420090 -123.9348309 0.26656
4417440 39.9032779 420120 -123.9344800 0.20608
4417440 39.9032836 420180 -123.9337782 0.20615
4417410 39.9030048 420090 -123.9348273 0.25896
4417410 39.9030105 420150 -123.9341254 0.20242
4417380 39.9027741 420510 -123.9299109 0.21616
4417380 39.9027769 420540 -123.9295599 0.35470
4417380 39.9027797 420570 -123.9292090 0.30488
4417380 39.9027825 420600 -123.9288581 0.21751
4417380 39.9027965 420750 -123.9271036 0.20666
4417350 39.9025094 420570 -123.9292054 0.21580
4417350 39.9025122 420600 -123.9288545 0.32101
4417350 39.9025263 420750 -123.9270999 0.28398
4417320 39.9022392 420570 -123.9292017 0.21505
4417320 39.9022420 420600 -123.9288508 0.23502
4417320 39.9022532 420720 -123.9274472 0.21838
4415370 39.8847447 421350 -123.9198432 0.25021
4414170 39.8739702 421740 -123.9151389 0.26813
4414020 39.8726272 421830 -123.9140686 0.21384
4412550 39.8594638 422700 -123.9037228 0.21318
4411800 39.8527832 423540 -123.8938158 0.26254
4411230 39.8476966 424080 -123.8874378 0.20579
4405350 39.7949836 427050 -123.8520702 0.21773
4405290 39.7944507 427140 -123.8510125 0.20079
4405260 39.7941830 427170 -123.8506588 0.26978
4405230 39.7939128 427170 -123.8506554 0.23149
4405230 39.7939179 427230 -123.8499547 0.22740
4405230 39.7939205 427260 -123.8496043 0.21124
4405200 39.7936476 427230 -123.8499514 0.36662
4405200 39.7936502 427260 -123.8496010 0.26978
4400610 39.7522904 427170 -123.8501432 0.30810
4400610 39.7522930 427200 -123.8497931 0.20558
4400580 39.7520227 427200 -123.8497897 0.30407
4400550 39.7517499 427170 -123.8501366 0.25279
4400550 39.7517524 427200 -123.8497864 0.21260
4400550 39.7517550 427230 -123.8494363 0.30407
4400520 39.7514822 427200 -123.8497831 0.27194
4400490 39.7512068 427140 -123.8504801 0.25250
4400490 39.7512093 427170 -123.8501299 0.35051
4400490 39.7512145 427230 -123.8494296 0.21245
4400460 39.7509391 427170 -123.8501266 0.30477
4400460 39.7509416 427200 -123.8497765 0.30319
4400430 39.7506662 427140 -123.8504734 0.22997
4400430 39.7506688 427170 -123.8501233 0.25279
4400400 39.7503985 427170 -123.8501200 0.28683
4400370 39.7501282 427170 -123.8501166 0.30926
4400370 39.7501334 427230 -123.8494164 0.24175
4399980 39.7466172 427200 -123.8497233 0.30326
4399980 39.7466223 427260 -123.8490231 0.30856
4399290 39.7405151 428550 -123.8338927 0.26816
4398780 39.7358394 427590 -123.8450396 0.20730
4398750 39.7355691 427590 -123.8450363 0.20554
4394310 39.6958657 431190 -123.8025640 0.32824
4394280 39.6955955 431190 -123.8025609 0.24634
4394280 39.6955979 431220 -123.8022110 0.24539
4394280 39.6956003 431250 -123.8018611 0.28704
4394280 39.6956027 431280 -123.8015112 0.32905
4394280 39.6956051 431310 -123.8011614 0.36474
4394280 39.6956075 431340 -123.8008115 0.42768
4394280 39.6956099 431370 -123.8004616 0.60291
4394280 39.6956124 431400 -123.8001118 0.43506
4394250 39.6953252 431190 -123.8025577 0.25178
4394250 39.6953276 431220 -123.8022079 0.31197
4394250 39.6953300 431250 -123.8018580 0.35527
4394250 39.6953324 431280 -123.8015081 0.24371
4394250 39.6953348 431310 -123.8011582 0.20299
4394250 39.6953373 431340 -123.8008084 0.30425
4394250 39.6953397 431370 -123.8004585 0.53110
4394250 39.6953421 431400 -123.8001086 0.51017
4394220 39.6950525 431160 -123.8029045 0.26590
4394220 39.6950549 431190 -123.8025546 0.25685
4394220 39.6950573 431220 -123.8022047 0.35014
4394220 39.6950597 431250 -123.8018549 0.25975
4394220 39.6950621 431280 -123.8015050 0.23193
4394220 39.6950646 431310 -123.8011551 0.27145
4394220 39.6950670 431340 -123.8008053 0.39220
4394220 39.6950694 431370 -123.8004554 0.43551
4394220 39.6950718 431400 -123.8001055 0.46204
4394190 39.6947798 431130 -123.8032512 0.20005
4394190 39.6947822 431160 -123.8029013 0.23023
4394190 39.6947846 431190 -123.8025515 0.29586
4394190 39.6947870 431220 -123.8022016 0.31777
4394190 39.6947894 431250 -123.8018517 0.31451
4394190 39.6947919 431280 -123.8015019 0.34941
4394190 39.6947943 431310 -123.8011520 0.37899
4394190 39.6947967 431340 -123.8008021 0.42724
4394160 39.6945095 431130 -123.8032481 0.21814
4394160 39.6945119 431160 -123.8028982 0.20160
4394160 39.6945143 431190 -123.8025483 0.21325
4394160 39.6945192 431250 -123.8018486 0.33524
