# Python MESMA for LE07_LT05_19990831_19991102 run on 20200126 
#  MESMA frac range = 0.2-1 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4342020 39.2248652 432720 -123.7794476 0.51124
4342020 39.2248675 432750 -123.7791001 0.37724
4342020 39.2248698 432780 -123.7787525 0.29606
4342020 39.2248722 432810 -123.7784050 0.41119
4341900 39.2237723 432570 -123.7811732 0.30340
4341900 39.2237747 432600 -123.7808257 0.35848
4341900 39.2237770 432630 -123.7804782 0.48020
4341870 39.2235020 432570 -123.7811702 0.32979
4341870 39.2235043 432600 -123.7808227 0.38808
4341870 39.2235067 432630 -123.7804752 0.43931
4341870 39.2235090 432660 -123.7801277 0.59585
4341870 39.2235113 432690 -123.7797802 0.85183
4341840 39.2232317 432570 -123.7811672 0.30019
4341840 39.2232340 432600 -123.7808197 0.37242
4341840 39.2232364 432630 -123.7804722 0.42953
4341840 39.2232387 432660 -123.7801247 0.60868
4341840 39.2232410 432690 -123.7797772 0.78983
4341810 39.2229614 432570 -123.7811642 0.27549
4341810 39.2229637 432600 -123.7808167 0.34189
4341810 39.2229661 432630 -123.7804692 0.48811
4341810 39.2229684 432660 -123.7801217 0.62010
4341810 39.2229707 432690 -123.7797742 0.75586
4341780 39.2226724 432330 -123.7839413 0.30104
4341780 39.2226748 432360 -123.7835938 0.32015
4341780 39.2226934 432600 -123.7808137 0.38243
4341780 39.2226958 432630 -123.7804662 0.49541
4341780 39.2226981 432660 -123.7801187 0.55333
4341780 39.2227004 432690 -123.7797712 0.67838
4341780 39.2227144 432870 -123.7776861 0.33002
4341750 39.2224021 432330 -123.7839383 0.32398
4341750 39.2224208 432570 -123.7811582 0.29576
4341750 39.2224231 432600 -123.7808107 0.34998
4341750 39.2224255 432630 -123.7804632 0.52384
4341750 39.2224278 432660 -123.7801157 0.51919
4341750 39.2224440 432870 -123.7776831 0.39421
4341750 39.2224464 432900 -123.7773356 0.36435
4341720 39.2221528 432600 -123.7808077 0.32628
4341720 39.2221552 432630 -123.7804602 0.39855
4341720 39.2221575 432660 -123.7801127 0.37745
4341720 39.2221737 432870 -123.7776801 0.69556
4341720 39.2221761 432900 -123.7773326 0.50660
4341720 39.2221784 432930 -123.7769851 0.32546
4341690 39.2218848 432630 -123.7804572 0.35370
4341690 39.2218988 432810 -123.7783722 0.88797
4341690 39.2219011 432840 -123.7780247 0.99884
4341690 39.2219034 432870 -123.7776772 0.76658
4341690 39.2219058 432900 -123.7773297 0.67548
4341690 39.2219081 432930 -123.7769821 0.57701
4341690 39.2219104 432960 -123.7766346 0.35077
4341660 39.2216145 432630 -123.7804542 0.32192
4341660 39.2216169 432660 -123.7801067 0.30646
4341660 39.2216192 432690 -123.7797592 0.31677
4341660 39.2216238 432750 -123.7790642 0.62131
4341660 39.2216262 432780 -123.7787167 0.65105
4341660 39.2216285 432810 -123.7783692 0.87924
4341660 39.2216308 432840 -123.7780217 0.98722
4341660 39.2216331 432870 -123.7776742 0.94992
4341660 39.2216355 432900 -123.7773267 0.80185
4341660 39.2216378 432930 -123.7769792 0.84964
4341660 39.2216401 432960 -123.7766317 0.46823
4341630 39.2213442 432630 -123.7804512 0.32314
4341630 39.2213466 432660 -123.7801037 0.49020
4341630 39.2213489 432690 -123.7797562 0.57273
4341630 39.2213512 432720 -123.7794087 0.50653
4341630 39.2213535 432750 -123.7790612 0.61965
4341630 39.2213559 432780 -123.7787137 0.65628
4341630 39.2213582 432810 -123.7783662 0.65815
4341630 39.2213605 432840 -123.7780187 0.80112
4341630 39.2213628 432870 -123.7776712 0.81076
4341630 39.2213651 432900 -123.7773237 0.79135
4341630 39.2213675 432930 -123.7769762 0.81435
4341630 39.2213698 432960 -123.7766287 0.62406
4341630 39.2213721 432990 -123.7762812 0.35331
4341600 39.2210669 432540 -123.7814908 0.31887
4341600 39.2210739 432630 -123.7804483 0.45902
4341600 39.2210763 432660 -123.7801007 0.58468
4341600 39.2210786 432690 -123.7797532 0.68731
4341600 39.2210809 432720 -123.7794057 0.42879
4341600 39.2210832 432750 -123.7790582 0.47229
4341600 39.2210856 432780 -123.7787107 0.59596
4341600 39.2210879 432810 -123.7783632 0.66018
4341600 39.2210902 432840 -123.7780157 0.80256
4341600 39.2210925 432870 -123.7776682 0.73768
4341600 39.2210948 432900 -123.7773207 0.79135
4341600 39.2210972 432930 -123.7769732 0.82258
4341600 39.2210995 432960 -123.7766257 0.75336
4341600 39.2211018 432990 -123.7762782 0.66949
4341600 39.2211041 433020 -123.7759307 0.49456
4341570 39.2208060 432660 -123.7800978 0.36299
4341570 39.2208083 432690 -123.7797503 0.58099
4341570 39.2208106 432720 -123.7794027 0.57930
4341570 39.2208129 432750 -123.7790552 0.39429
4341570 39.2208153 432780 -123.7787077 0.44138
4341570 39.2208176 432810 -123.7783602 0.56610
4341570 39.2208199 432840 -123.7780127 0.84063
4341570 39.2208222 432870 -123.7776652 0.76195
4341570 39.2208245 432900 -123.7773177 0.94053
4341570 39.2208269 432930 -123.7769702 0.82258
4341570 39.2208292 432960 -123.7766227 0.78678
4341570 39.2208315 432990 -123.7762752 0.80710
4341570 39.2208338 433020 -123.7759277 0.79807
4341570 39.2208361 433050 -123.7755802 0.61545
4341570 39.2208384 433080 -123.7752327 0.44473
4341540 39.2205123 432360 -123.7835698 0.37608
4341540 39.2205147 432390 -123.7832223 0.32744
4341540 39.2205240 432510 -123.7818323 0.37521
4341540 39.2205380 432690 -123.7797473 0.38468
4341540 39.2205403 432720 -123.7793998 0.53556
4341540 39.2205426 432750 -123.7790523 0.57675
4341540 39.2205449 432780 -123.7787048 0.46880
4341540 39.2205473 432810 -123.7783573 0.51436
4341540 39.2205496 432840 -123.7780097 0.60783
4341540 39.2205519 432870 -123.7776622 0.70918
4341540 39.2205542 432900 -123.7773147 0.91228
4341540 39.2205565 432930 -123.7769672 0.79152
4341540 39.2205589 432960 -123.7766197 0.82678
4341540 39.2205612 432990 -123.7762722 0.76078
4341540 39.2205635 433020 -123.7759247 0.75794
4341540 39.2205658 433050 -123.7755772 0.61545
4341540 39.2205681 433080 -123.7752297 0.67742
4341540 39.2205704 433110 -123.7748822 0.60548
4341540 39.2205727 433140 -123.7745347 0.46371
4341510 39.2202420 432360 -123.7835668 0.31422
4341510 39.2202444 432390 -123.7832193 0.36419
4341510 39.2202467 432420 -123.7828718 0.32154
4341510 39.2202560 432540 -123.7814818 0.30845
4341510 39.2202677 432690 -123.7797443 0.29732
4341510 39.2202700 432720 -123.7793968 0.38493
4341510 39.2202723 432750 -123.7790493 0.67555
4341510 39.2202746 432780 -123.7787018 0.61848
4341510 39.2202770 432810 -123.7783543 0.58085
4341510 39.2202793 432840 -123.7780068 0.60322
4341510 39.2202816 432870 -123.7776593 0.55912
4341510 39.2202839 432900 -123.7773118 0.69531
4341510 39.2202862 432930 -123.7769643 0.84401
4341510 39.2202886 432960 -123.7766168 0.84279
4341510 39.2202909 432990 -123.7762693 0.76589
4341510 39.2202932 433020 -123.7759218 0.71620
4341510 39.2202955 433050 -123.7755743 0.56288
4341510 39.2202978 433080 -123.7752268 0.70634
4341510 39.2203001 433110 -123.7748793 0.63170
4341510 39.2203024 433140 -123.7745318 0.36155
4341510 39.2203048 433170 -123.7741842 0.30181
4341510 39.2203071 433200 -123.7738367 0.28864
4341480 39.2199740 432390 -123.7832163 0.31923
4341480 39.2199997 432720 -123.7793938 0.30744
4341480 39.2200020 432750 -123.7790463 0.30094
4341480 39.2200043 432780 -123.7786988 0.40651
4341480 39.2200067 432810 -123.7783513 0.71082
4341480 39.2200090 432840 -123.7780038 0.38479
4341480 39.2200113 432870 -123.7776563 0.38477
4341480 39.2200136 432900 -123.7773088 0.41205
4341480 39.2200159 432930 -123.7769613 0.59367
4341480 39.2200183 432960 -123.7766138 0.61289
4341480 39.2200206 432990 -123.7762663 0.66505
4341480 39.2200229 433020 -123.7759188 0.69671
4341480 39.2200252 433050 -123.7755713 0.65711
4341480 39.2200275 433080 -123.7752238 0.62182
4341480 39.2200298 433110 -123.7748763 0.63373
4341480 39.2200321 433140 -123.7745288 0.50539
4341480 39.2200344 433170 -123.7741813 0.38013
4341480 39.2200368 433200 -123.7738338 0.42756
4341480 39.2200391 433230 -123.7734863 0.41453
4341450 39.2197364 432810 -123.7783483 0.37286
4341450 39.2197387 432840 -123.7780008 0.27353
4341450 39.2197410 432870 -123.7776533 0.29456
4341450 39.2197433 432900 -123.7773058 0.27809
4341450 39.2197456 432930 -123.7769583 0.31210
4341450 39.2197479 432960 -123.7766108 0.44941
4341450 39.2197503 432990 -123.7762633 0.58923
4341450 39.2197526 433020 -123.7759158 0.69521
4341450 39.2197549 433050 -123.7755683 0.62367
4341450 39.2197572 433080 -123.7752208 0.60461
4341450 39.2197595 433110 -123.7748733 0.61452
4341450 39.2197618 433140 -123.7745258 0.60929
4341450 39.2197641 433170 -123.7741783 0.54424
4341450 39.2197665 433200 -123.7738308 0.58190
4341450 39.2197688 433230 -123.7734833 0.45037
4341450 39.2197711 433260 -123.7731358 0.32973
4341420 39.2194776 432960 -123.7766078 0.28284
4341420 39.2194800 432990 -123.7762603 0.55592
4341420 39.2194823 433020 -123.7759128 0.60968
4341420 39.2194846 433050 -123.7755653 0.40435
4341420 39.2194869 433080 -123.7752178 0.30909
4341420 39.2194892 433110 -123.7748703 0.43600
4341420 39.2194915 433140 -123.7745228 0.57551
4341420 39.2194938 433170 -123.7741753 0.61115
4341420 39.2194961 433200 -123.7738278 0.69352
4341420 39.2194985 433230 -123.7734803 0.54786
4341420 39.2195008 433260 -123.7731328 0.44156
4341420 39.2195031 433290 -123.7727853 0.44256
4341390 39.2191795 432600 -123.7807748 0.35745
4341390 39.2192097 432990 -123.7762574 0.44195
4341390 39.2192120 433020 -123.7759099 0.53198
4341390 39.2192143 433050 -123.7755624 0.35529
4341390 39.2192166 433080 -123.7752149 0.41196
4341390 39.2192189 433110 -123.7748674 0.63782
4341390 39.2192212 433140 -123.7745199 0.64572
4341390 39.2192235 433170 -123.7741724 0.56117
4341390 39.2192258 433200 -123.7738249 0.63329
4341390 39.2192281 433230 -123.7734774 0.44535
4341390 39.2192305 433260 -123.7731299 0.47936
4341390 39.2192328 433290 -123.7727824 0.37918
4341360 39.2189393 432990 -123.7762544 0.29404
4341360 39.2189417 433020 -123.7759069 0.39112
4341360 39.2189440 433050 -123.7755594 0.53331
4341360 39.2189463 433080 -123.7752119 0.67457
4341360 39.2189486 433110 -123.7748644 0.76165
4341360 39.2189509 433140 -123.7745169 0.76902
4341360 39.2189532 433170 -123.7741694 0.71445
4341360 39.2189555 433200 -123.7738219 0.62868
4341360 39.2189578 433230 -123.7734744 0.36675
4341330 39.2186737 433050 -123.7755564 0.42835
4341330 39.2186760 433080 -123.7752089 0.64695
4341330 39.2186783 433110 -123.7748614 0.57000
4341300 39.2184057 433080 -123.7752059 0.48253
4341300 39.2184080 433110 -123.7748585 0.64344
4341270 39.2181377 433110 -123.7748555 0.46346
4341270 39.2181400 433140 -123.7745080 0.69783
4341270 39.2181469 433230 -123.7734655 0.77599
4341270 39.2181492 433260 -123.7731180 0.43335
4341240 39.2178349 432690 -123.7797174 0.34739
4341240 39.2178372 432720 -123.7793699 0.37592
4341240 39.2178396 432750 -123.7790224 0.36894
4341240 39.2178697 433140 -123.7745050 0.48324
4341240 39.2178720 433170 -123.7741575 0.58983
4341240 39.2178743 433200 -123.7738100 0.60597
4341240 39.2178766 433230 -123.7734625 0.56458
4341240 39.2178789 433260 -123.7731151 0.56730
4341240 39.2178812 433290 -123.7727676 0.41611
4341240 39.2178835 433320 -123.7724201 0.40747
4341210 39.2175600 432630 -123.7804093 0.32043
4341210 39.2175623 432660 -123.7800619 0.34950
4341210 39.2175646 432690 -123.7797144 0.42974
4341210 39.2175669 432720 -123.7793669 0.49999
4341210 39.2175693 432750 -123.7790194 0.36991
4341210 39.2175994 433140 -123.7745020 0.37325
4341210 39.2176017 433170 -123.7741546 0.51034
4341210 39.2176040 433200 -123.7738071 0.55728
4341210 39.2176063 433230 -123.7734596 0.53080
4341210 39.2176086 433260 -123.7731121 0.45536
4341210 39.2176109 433290 -123.7727646 0.50079
4341210 39.2176132 433320 -123.7724171 0.43275
4341210 39.2176155 433350 -123.7720696 0.36415
4341180 39.2172873 432600 -123.7807538 0.29879
4341180 39.2172897 432630 -123.7804064 0.45636
4341180 39.2172920 432660 -123.7800589 0.47049
4341180 39.2172943 432690 -123.7797114 0.43831
4341180 39.2172966 432720 -123.7793639 0.53036
4341180 39.2172990 432750 -123.7790164 0.33497
4341180 39.2173013 432780 -123.7786689 0.35581
4341180 39.2173036 432810 -123.7783214 0.37913
4341180 39.2173082 432870 -123.7776265 0.35068
4341180 39.2173106 432900 -123.7772790 0.43646
4341180 39.2173129 432930 -123.7769315 0.35404
4341180 39.2173152 432960 -123.7765840 0.37567
4341180 39.2173175 432990 -123.7762365 0.35072
4341180 39.2173198 433020 -123.7758890 0.38587
4341180 39.2173360 433230 -123.7734566 0.40793
4341180 39.2173383 433260 -123.7731091 0.39786
4341180 39.2173406 433290 -123.7727616 0.40283
4341180 39.2173429 433320 -123.7724142 0.44509
4341180 39.2173452 433350 -123.7720667 0.40723
4341180 39.2173475 433380 -123.7717192 0.43615
4341150 39.2170054 432450 -123.7824883 0.29633
4341150 39.2170100 432510 -123.7817933 0.32961
4341150 39.2170147 432570 -123.7810983 0.26338
4341150 39.2170170 432600 -123.7807508 0.31014
4341150 39.2170193 432630 -123.7804034 0.42000
4341150 39.2170217 432660 -123.7800559 0.47821
4341150 39.2170240 432690 -123.7797084 0.44963
4341150 39.2170263 432720 -123.7793609 0.66854
4341150 39.2170287 432750 -123.7790134 0.50124
4341150 39.2170310 432780 -123.7786659 0.51993
4341150 39.2170333 432810 -123.7783184 0.50631
4341150 39.2170356 432840 -123.7779710 0.35659
4341150 39.2170379 432870 -123.7776235 0.33838
4341150 39.2170403 432900 -123.7772760 0.41804
4341150 39.2170426 432930 -123.7769285 0.42218
4341150 39.2170449 432960 -123.7765810 0.64658
4341150 39.2170472 432990 -123.7762335 0.57730
4341150 39.2170495 433020 -123.7758861 0.55798
4341150 39.2170518 433050 -123.7755386 0.41041
4341150 39.2170726 433320 -123.7724112 0.35351
4341150 39.2170749 433350 -123.7720637 0.43586
4341150 39.2170772 433380 -123.7717162 0.40138
4341150 39.2170795 433410 -123.7713687 0.49724
4341120 39.2167327 432420 -123.7828328 0.30631
4341120 39.2167351 432450 -123.7824853 0.35752
4341120 39.2167374 432480 -123.7821378 0.33918
4341120 39.2167397 432510 -123.7817903 0.35731
4341120 39.2167421 432540 -123.7814428 0.40402
4341120 39.2167444 432570 -123.7810953 0.37485
4341120 39.2167467 432600 -123.7807479 0.33685
4341120 39.2167490 432630 -123.7804004 0.35723
4341120 39.2167514 432660 -123.7800529 0.43477
4341120 39.2167537 432690 -123.7797054 0.49432
4341120 39.2167676 432870 -123.7776205 0.47821
4341120 39.2167700 432900 -123.7772730 0.58895
4341120 39.2167723 432930 -123.7769255 0.43558
4341120 39.2167746 432960 -123.7765780 0.50704
4341120 39.2167769 432990 -123.7762306 0.53162
4341120 39.2167792 433020 -123.7758831 0.57487
4341120 39.2167815 433050 -123.7755356 0.53311
4341120 39.2168069 433380 -123.7717133 0.43400
4341120 39.2168092 433410 -123.7713658 0.45758
4341120 39.2168115 433440 -123.7710183 0.64192
4341090 39.2164624 432420 -123.7828298 0.32784
4341090 39.2164648 432450 -123.7824823 0.41036
4341090 39.2164671 432480 -123.7821348 0.54873
4341090 39.2164694 432510 -123.7817873 0.58137
4341090 39.2164717 432540 -123.7814398 0.64119
4341090 39.2164741 432570 -123.7810923 0.52451
4341090 39.2164764 432600 -123.7807449 0.46487
4341090 39.2164787 432630 -123.7803974 0.38004
4341090 39.2164811 432660 -123.7800499 0.31971
4341090 39.2165066 432990 -123.7762276 0.34711
4341090 39.2165089 433020 -123.7758801 0.41615
4341090 39.2165112 433050 -123.7755326 0.50240
4341090 39.2165135 433080 -123.7751851 0.34433
4341090 39.2165205 433170 -123.7741427 0.38116
4341090 39.2165228 433200 -123.7737952 0.37404
4341090 39.2165412 433440 -123.7710153 0.48635
4341090 39.2165435 433470 -123.7706679 0.60727
4341060 39.2161921 432420 -123.7828267 0.29402
4341060 39.2161944 432450 -123.7824793 0.50178
4341060 39.2161968 432480 -123.7821318 0.70729
4341060 39.2161991 432510 -123.7817843 0.62221
4341060 39.2162014 432540 -123.7814368 0.81010
4341060 39.2162038 432570 -123.7810893 0.71824
4341060 39.2162061 432600 -123.7807419 0.65023
4341060 39.2162084 432630 -123.7803944 0.45104
4341060 39.2162432 433080 -123.7751822 0.37926
4341060 39.2162455 433110 -123.7748347 0.43082
4341060 39.2162479 433140 -123.7744872 0.38539
4341060 39.2162502 433170 -123.7741397 0.60262
4341060 39.2162525 433200 -123.7737922 0.55989
4341060 39.2162548 433230 -123.7734448 0.45044
4341060 39.2162571 433260 -123.7730973 0.43383
4341060 39.2162732 433470 -123.7706649 0.48812
4341060 39.2162755 433500 -123.7703174 0.75399
4341030 39.2159218 432420 -123.7828237 0.31959
4341030 39.2159241 432450 -123.7824763 0.60727
4341030 39.2159265 432480 -123.7821288 0.70715
4341030 39.2159288 432510 -123.7817813 0.60458
4341030 39.2159311 432540 -123.7814338 0.75582
4341030 39.2159335 432570 -123.7810863 0.63984
4341030 39.2159358 432600 -123.7807389 0.67917
4341030 39.2159381 432630 -123.7803914 0.51190
4341030 39.2159706 433050 -123.7755267 0.35142
4341030 39.2159729 433080 -123.7751792 0.41711
4341030 39.2159752 433110 -123.7748317 0.53974
4341030 39.2159776 433140 -123.7744842 0.53401
4341030 39.2159799 433170 -123.7741367 0.61903
4341030 39.2159822 433200 -123.7737893 0.55732
4341030 39.2159845 433230 -123.7734418 0.55859
4341030 39.2159868 433260 -123.7730943 0.49253
4341030 39.2159891 433290 -123.7727468 0.42087
4341030 39.2160052 433500 -123.7703145 0.60578
4341000 39.2156304 432150 -123.7859480 0.37625
4341000 39.2156492 432390 -123.7831682 0.27111
4341000 39.2156515 432420 -123.7828207 0.38443
4341000 39.2156538 432450 -123.7824733 0.50097
4341000 39.2156562 432480 -123.7821258 0.55924
4341000 39.2156585 432510 -123.7817783 0.55711
4341000 39.2156608 432540 -123.7814308 0.58919
4341000 39.2156632 432570 -123.7810834 0.71209
4341000 39.2156655 432600 -123.7807359 0.71914
4341000 39.2156678 432630 -123.7803884 0.50198
4341000 39.2157026 433080 -123.7751762 0.32255
4341000 39.2157049 433110 -123.7748287 0.37021
4341000 39.2157072 433140 -123.7744813 0.36048
4341000 39.2157096 433170 -123.7741338 0.60355
4341000 39.2157119 433200 -123.7737863 0.63660
4341000 39.2157142 433230 -123.7734388 0.46370
4341000 39.2157165 433260 -123.7730913 0.49978
4341000 39.2157188 433290 -123.7727439 0.41736
4341000 39.2157211 433320 -123.7723964 0.40036
4340970 39.2153625 432180 -123.7855976 0.26928
4340970 39.2153812 432420 -123.7828177 0.29696
4340970 39.2153835 432450 -123.7824703 0.29684
4340970 39.2153859 432480 -123.7821228 0.26824
4340970 39.2153882 432510 -123.7817753 0.35591
4340970 39.2153929 432570 -123.7810804 0.70300
4340970 39.2153952 432600 -123.7807329 0.66507
4340970 39.2153975 432630 -123.7803854 0.55802
4340970 39.2154485 433290 -123.7727409 0.48885
4340970 39.2154508 433320 -123.7723934 0.42973
4340940 39.2151132 432450 -123.7824673 0.32402
4340940 39.2151156 432480 -123.7821198 0.21281
4340940 39.2151805 433320 -123.7723905 0.47927
4340940 39.2151828 433350 -123.7720430 0.37729
4340910 39.2148429 432450 -123.7824643 0.29190
4340910 39.2148453 432480 -123.7821168 0.32351
4340910 39.2149125 433350 -123.7720400 0.56011
4340880 39.2146445 433380 -123.7716896 0.67581
4340880 39.2146468 433410 -123.7713421 0.59460
4340850 39.2143788 433440 -123.7709917 0.77406
4340790 39.2137547 432360 -123.7834947 0.29230
4340760 39.2134844 432360 -123.7834917 0.32568
4340670 39.2126968 432660 -123.7800080 0.29606
4340640 39.2124265 432660 -123.7800050 0.35924
4340640 39.2124288 432690 -123.7796576 0.42250
4340610 39.2121562 432660 -123.7800020 0.45200
4340610 39.2121585 432690 -123.7796546 0.35916
4340610 39.2121608 432720 -123.7793071 0.29173
4340580 39.2118859 432660 -123.7799990 0.31764
4340580 39.2118882 432690 -123.7796516 0.31560
4340580 39.2118928 432750 -123.7789567 0.26365
4340580 39.2119091 432960 -123.7765244 0.60844
4340580 39.2119114 432990 -123.7761770 0.32771
4340550 39.2116272 432810 -123.7782588 0.32139
4340550 39.2116341 432900 -123.7772164 0.96574
4340550 39.2116365 432930 -123.7768689 0.89064
4340550 39.2116388 432960 -123.7765215 0.86738
4340550 39.2116411 432990 -123.7761740 0.64657
4340520 39.2113592 432840 -123.7779083 0.32663
4340520 39.2113615 432870 -123.7775609 0.46967
4340520 39.2113638 432900 -123.7772134 0.64276
4340520 39.2113662 432930 -123.7768660 0.65698
4340520 39.2113685 432960 -123.7765185 0.82509
4340520 39.2113708 432990 -123.7761710 0.83189
4340490 39.2110889 432840 -123.7779053 0.32116
4340490 39.2110912 432870 -123.7775579 0.40698
4340490 39.2110935 432900 -123.7772104 0.54865
4340490 39.2110958 432930 -123.7768630 0.65473
4340490 39.2110982 432960 -123.7765155 0.79839
4340490 39.2111005 432990 -123.7761681 0.94871
4340460 39.2108116 432750 -123.7789447 0.30406
4340460 39.2108139 432780 -123.7785973 0.37966
4340460 39.2108163 432810 -123.7782498 0.31351
4340460 39.2108186 432840 -123.7779024 0.39483
4340460 39.2108209 432870 -123.7775549 0.44788
4340460 39.2108232 432900 -123.7772074 0.61944
4340460 39.2108255 432930 -123.7768600 0.64793
4340460 39.2108279 432960 -123.7765125 0.81117
4340460 39.2108302 432990 -123.7761651 0.84013
4340430 39.2105436 432780 -123.7785943 0.43142
4340430 39.2105460 432810 -123.7782468 0.50216
4340430 39.2105483 432840 -123.7778994 0.53679
4340430 39.2105506 432870 -123.7775519 0.63197
4340430 39.2105529 432900 -123.7772045 0.64552
4340430 39.2105552 432930 -123.7768570 0.70027
4340430 39.2105576 432960 -123.7765096 0.84646
4340430 39.2105599 432990 -123.7761621 0.74020
4340430 39.2105622 433020 -123.7758147 0.45369
4340400 39.2102640 432660 -123.7799811 0.34754
4340400 39.2102687 432720 -123.7792862 0.31760
4340400 39.2102710 432750 -123.7789387 0.41010
4340400 39.2102733 432780 -123.7785913 0.40117
4340400 39.2102757 432810 -123.7782438 0.48355
4340400 39.2102780 432840 -123.7778964 0.58054
4340400 39.2102803 432870 -123.7775489 0.59655
4340400 39.2102826 432900 -123.7772015 0.70350
4340400 39.2102849 432930 -123.7768540 0.70531
4340400 39.2102872 432960 -123.7765066 0.92525
4340400 39.2102896 432990 -123.7761591 0.76356
4340400 39.2102919 433020 -123.7758117 0.43615
4340370 39.2099937 432660 -123.7799781 0.37874
4340370 39.2099961 432690 -123.7796307 0.31563
4340370 39.2099984 432720 -123.7792832 0.29390
4340370 39.2100007 432750 -123.7789358 0.37753
4340370 39.2100030 432780 -123.7785883 0.40305
4340370 39.2100053 432810 -123.7782409 0.43809
4340370 39.2100077 432840 -123.7778934 0.49977
4340370 39.2100100 432870 -123.7775460 0.56347
4340370 39.2100123 432900 -123.7771985 0.72966
4340370 39.2100146 432930 -123.7768511 0.79197
4340370 39.2100169 432960 -123.7765036 0.82556
4340370 39.2100193 432990 -123.7761562 0.63356
4340370 39.2100216 433020 -123.7758087 0.63604
4340340 39.2097281 432720 -123.7792802 0.39565
4340340 39.2097304 432750 -123.7789328 0.32976
4340340 39.2097420 432900 -123.7771955 0.72593
4340340 39.2097443 432930 -123.7768481 0.67861
4340340 39.2097466 432960 -123.7765006 0.59148
4340340 39.2097489 432990 -123.7761532 0.50038
4340340 39.2097513 433020 -123.7758057 0.44634
4340340 39.2097536 433050 -123.7754583 0.40781
4340310 39.2094438 432540 -123.7813619 0.50859
4340310 39.2094578 432720 -123.7792772 0.31471
4340310 39.2094601 432750 -123.7789298 0.29055
4340310 39.2094694 432870 -123.7775400 0.56603
4340310 39.2094717 432900 -123.7771925 0.59185
4340310 39.2094740 432930 -123.7768451 0.62968
4340310 39.2094763 432960 -123.7764977 0.51305
4340310 39.2094786 432990 -123.7761502 0.39958
4340310 39.2094810 433020 -123.7758028 0.38833
4340310 39.2094833 433050 -123.7754553 0.35001
4340310 39.2094856 433080 -123.7751079 0.29475
4340280 39.2091735 432540 -123.7813589 0.32051
4340280 39.2091898 432750 -123.7789268 0.37202
4340280 39.2091921 432780 -123.7785794 0.40258
4340280 39.2091944 432810 -123.7782319 0.53040
4340280 39.2091967 432840 -123.7778845 0.71369
4340280 39.2091991 432870 -123.7775370 0.74027
4340280 39.2092014 432900 -123.7771896 0.65807
4340280 39.2092037 432930 -123.7768421 0.63222
4340280 39.2092060 432960 -123.7764947 0.55435
4340280 39.2092083 432990 -123.7761472 0.39985
4340280 39.2092107 433020 -123.7757998 0.47390
4340280 39.2092130 433050 -123.7754523 0.45578
4340280 39.2092153 433080 -123.7751049 0.31130
4340280 39.2092176 433110 -123.7747574 0.24194
4340250 39.2089195 432750 -123.7789238 0.37792
4340250 39.2089218 432780 -123.7785764 0.34193
4340250 39.2089241 432810 -123.7782289 0.33833
4340250 39.2089264 432840 -123.7778815 0.52229
4340250 39.2089288 432870 -123.7775340 0.71395
4340250 39.2089311 432900 -123.7771866 0.67541
4340250 39.2089334 432930 -123.7768391 0.57007
4340250 39.2089357 432960 -123.7764917 0.65712
4340250 39.2089380 432990 -123.7761443 0.52214
4340250 39.2089403 433020 -123.7757968 0.61913
4340250 39.2089427 433050 -123.7754494 0.63604
4340250 39.2089450 433080 -123.7751019 0.31906
4340250 39.2089473 433110 -123.7747545 0.38679
4340220 39.2086561 432840 -123.7778785 0.37615
4340220 39.2086585 432870 -123.7775311 0.57006
4340220 39.2086608 432900 -123.7771836 0.77770
4340220 39.2086631 432930 -123.7768362 0.57549
4340220 39.2086654 432960 -123.7764887 0.73581
4340220 39.2086677 432990 -123.7761413 0.70763
4340220 39.2086700 433020 -123.7757938 0.63722
4340220 39.2086724 433050 -123.7754464 0.35872
4340220 39.2086747 433080 -123.7750989 0.36445
4340220 39.2086770 433110 -123.7747515 0.57229
4340190 39.2083858 432840 -123.7778755 0.37615
4340190 39.2083882 432870 -123.7775281 0.47323
4340190 39.2083905 432900 -123.7771806 0.50003
4340190 39.2083928 432930 -123.7768332 0.52824
4340190 39.2083951 432960 -123.7764857 0.72827
4340190 39.2083974 432990 -123.7761383 0.67505
4340190 39.2083997 433020 -123.7757909 0.57359
4340190 39.2084020 433050 -123.7754434 0.47571
4340190 39.2084044 433080 -123.7750960 0.55301
4340190 39.2084067 433110 -123.7747485 0.47568
4340160 39.2081155 432840 -123.7778725 0.29289
4340160 39.2081178 432870 -123.7775251 0.31164
4340160 39.2081202 432900 -123.7771777 0.32541
4340160 39.2081225 432930 -123.7768302 0.45152
4340160 39.2081248 432960 -123.7764828 0.67118
4340160 39.2081271 432990 -123.7761353 0.61080
4340160 39.2081294 433020 -123.7757879 0.45399
4340160 39.2081317 433050 -123.7754404 0.49678
4340160 39.2081341 433080 -123.7750930 0.67922
4340160 39.2081364 433110 -123.7747456 0.59904
4340130 39.2078522 432930 -123.7768272 0.31370
4340130 39.2078545 432960 -123.7764798 0.48974
4340130 39.2078568 432990 -123.7761324 0.48785
4340130 39.2078591 433020 -123.7757849 0.61990
4340130 39.2078614 433050 -123.7754375 0.64554
4340130 39.2078637 433080 -123.7750900 0.76752
4340130 39.2078661 433110 -123.7747426 0.77361
4340130 39.2078684 433140 -123.7743952 0.89119
4340100 39.2075819 432930 -123.7768243 0.29367
